Timestamp,Algorithm,Hyperparameters,Mean Reward,Std Reward,Training Time
06/04/2024 23:03,A2C,"{'learning_rate': 0.0001343883627513194, 'gamma': 0.89397726296388, 'exploration_final_eps': None, 'n_steps': 45, 'ent_coef': None}",93.4,0.489897949,315.9726903
06/04/2024 23:03,A2C,"{'learning_rate': 0.0001343883627513194, 'gamma': 0.89397726296388, 'exploration_final_eps': None, 'n_steps': 45, 'ent_coef': None}",93.4,0.489897949,315.9726903
06/04/2024 23:03,A2C,"{'learning_rate': 0.0001343883627513194, 'gamma': 0.89397726296388, 'exploration_final_eps': None, 'n_steps': 45, 'ent_coef': None}",93.4,0.489897949,315.9726903
06/04/2024 23:03,A2C,"{'learning_rate': 0.0001343883627513194, 'gamma': 0.89397726296388, 'exploration_final_eps': None, 'n_steps': 45, 'ent_coef': None}",93.4,0.489897949,315.9726903
06/04/2024 23:03,A2C,"{'learning_rate': 0.0001343883627513194, 'gamma': 0.89397726296388, 'exploration_final_eps': None, 'n_steps': 45, 'ent_coef': None}",93.4,0.489897949,315.9726903
06/04/2024 23:13,A2C,"{'learning_rate': 0.0008687046506633874, 'gamma': 0.8501106960072543, 'exploration_final_eps': None, 'n_steps': 29, 'ent_coef': None}",-649.2,146.4013661,350.0587022
06/04/2024 23:13,A2C,"{'learning_rate': 0.0008687046506633874, 'gamma': 0.8501106960072543, 'exploration_final_eps': None, 'n_steps': 29, 'ent_coef': None}",-649.2,146.4013661,350.0587022
06/04/2024 23:13,A2C,"{'learning_rate': 0.0008687046506633874, 'gamma': 0.8501106960072543, 'exploration_final_eps': None, 'n_steps': 29, 'ent_coef': None}",-649.2,146.4013661,350.0587022
06/04/2024 23:13,A2C,"{'learning_rate': 0.0008687046506633874, 'gamma': 0.8501106960072543, 'exploration_final_eps': None, 'n_steps': 29, 'ent_coef': None}",-649.2,146.4013661,350.0587022
06/04/2024 23:13,A2C,"{'learning_rate': 0.0008687046506633874, 'gamma': 0.8501106960072543, 'exploration_final_eps': None, 'n_steps': 29, 'ent_coef': None}",-649.2,146.4013661,350.0587022
06/04/2024 23:18,A2C,"{'learning_rate': 0.00014155926023311382, 'gamma': 0.9072398237014511, 'exploration_final_eps': None, 'n_steps': 170, 'ent_coef': None}",93.8,0.4,270.9881706
06/04/2024 23:18,A2C,"{'learning_rate': 0.00014155926023311382, 'gamma': 0.9072398237014511, 'exploration_final_eps': None, 'n_steps': 170, 'ent_coef': None}",93.8,0.4,270.9881706
06/04/2024 23:18,A2C,"{'learning_rate': 0.00014155926023311382, 'gamma': 0.9072398237014511, 'exploration_final_eps': None, 'n_steps': 170, 'ent_coef': None}",93.8,0.4,270.9881706
06/04/2024 23:18,A2C,"{'learning_rate': 0.00014155926023311382, 'gamma': 0.9072398237014511, 'exploration_final_eps': None, 'n_steps': 170, 'ent_coef': None}",93.8,0.4,270.9881706
06/04/2024 23:18,A2C,"{'learning_rate': 0.00014155926023311382, 'gamma': 0.9072398237014511, 'exploration_final_eps': None, 'n_steps': 170, 'ent_coef': None}",93.8,0.4,270.9881706
06/04/2024 23:23,A2C,"{'learning_rate': 9.168559265691942e-05, 'gamma': 0.9904665932473226, 'exploration_final_eps': None, 'n_steps': 91, 'ent_coef': None}",86,15.00666519,283.1895483
06/04/2024 23:23,A2C,"{'learning_rate': 9.168559265691942e-05, 'gamma': 0.9904665932473226, 'exploration_final_eps': None, 'n_steps': 91, 'ent_coef': None}",86,15.00666519,283.1895483
06/04/2024 23:23,A2C,"{'learning_rate': 9.168559265691942e-05, 'gamma': 0.9904665932473226, 'exploration_final_eps': None, 'n_steps': 91, 'ent_coef': None}",86,15.00666519,283.1895483
06/04/2024 23:23,A2C,"{'learning_rate': 9.168559265691942e-05, 'gamma': 0.9904665932473226, 'exploration_final_eps': None, 'n_steps': 91, 'ent_coef': None}",86,15.00666519,283.1895483
06/04/2024 23:23,A2C,"{'learning_rate': 9.168559265691942e-05, 'gamma': 0.9904665932473226, 'exploration_final_eps': None, 'n_steps': 91, 'ent_coef': None}",86,15.00666519,283.1895483
06/04/2024 23:28,A2C,"{'learning_rate': 0.00040917641683551475, 'gamma': 0.9393648455490268, 'exploration_final_eps': None, 'n_steps': 73, 'ent_coef': None}",93.6,0.489897949,295.4234085
06/04/2024 23:28,A2C,"{'learning_rate': 0.00040917641683551475, 'gamma': 0.9393648455490268, 'exploration_final_eps': None, 'n_steps': 73, 'ent_coef': None}",93.6,0.489897949,295.4234085
06/04/2024 23:28,A2C,"{'learning_rate': 0.00040917641683551475, 'gamma': 0.9393648455490268, 'exploration_final_eps': None, 'n_steps': 73, 'ent_coef': None}",93.6,0.489897949,295.4234085
06/04/2024 23:28,A2C,"{'learning_rate': 0.00040917641683551475, 'gamma': 0.9393648455490268, 'exploration_final_eps': None, 'n_steps': 73, 'ent_coef': None}",93.6,0.489897949,295.4234085
06/04/2024 23:28,A2C,"{'learning_rate': 0.00040917641683551475, 'gamma': 0.9393648455490268, 'exploration_final_eps': None, 'n_steps': 73, 'ent_coef': None}",93.6,0.489897949,295.4234085
06/04/2024 23:37,A2C,"{'learning_rate': 3.328423996308768e-05, 'gamma': 0.9040818075682536, 'exploration_final_eps': None, 'n_steps': 10, 'ent_coef': None}",142.4,12.70590414,573.2525253
06/04/2024 23:37,A2C,"{'learning_rate': 3.328423996308768e-05, 'gamma': 0.9040818075682536, 'exploration_final_eps': None, 'n_steps': 10, 'ent_coef': None}",142.4,12.70590414,573.2525253
06/04/2024 23:37,A2C,"{'learning_rate': 3.328423996308768e-05, 'gamma': 0.9040818075682536, 'exploration_final_eps': None, 'n_steps': 10, 'ent_coef': None}",142.4,12.70590414,573.2525253
06/04/2024 23:37,A2C,"{'learning_rate': 3.328423996308768e-05, 'gamma': 0.9040818075682536, 'exploration_final_eps': None, 'n_steps': 10, 'ent_coef': None}",142.4,12.70590414,573.2525253
06/04/2024 23:37,A2C,"{'learning_rate': 3.328423996308768e-05, 'gamma': 0.9040818075682536, 'exploration_final_eps': None, 'n_steps': 10, 'ent_coef': None}",142.4,12.70590414,573.2525253
06/04/2024 23:42,A2C,"{'learning_rate': 0.0005012764200484417, 'gamma': 0.8967218208064639, 'exploration_final_eps': None, 'n_steps': 106, 'ent_coef': None}",77.8,19.43604898,280.1945493
